"Reservoir","Site","DateTime","Depth_m","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_TN","Flag_TP","Flag_NH4","Flag_NO3NO2","Flag_SRP","Flag_DOC","Flag_DIC","Flag_DC","Flag_DN"
"BVR",50,"2016-04-06 12:00:00",6,152,12.8,5,3,6,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-04-06 12:00:00",9,147,13,7,1,4,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-04-06 12:00:00",11,139,10.7,17,5,5,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-04-20 12:00:00",0.1,158.3,9.7,4,2,5,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-04-20 12:00:00",3,145.2,13.7,5,1,6,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-04-20 12:00:00",6,148.2,11.2,5,3,6,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-04-20 12:00:00",9,151.1,17.9,6,5,5,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-04-20 12:00:00",11,130,13.9,10,3,7,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-04 12:00:00",0.1,217.3,9.7,4,2,7,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-04 12:00:00",3,132.7,7.7,5,3,4,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-04 12:00:00",6,146,12.5,2,2,5,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-04 12:00:00",9,151.7,14,5,4,4,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-04 12:00:00",11,203.1,14.7,15,3,4,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-12 12:00:00",0.1,211,9.8,5,3,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-12 12:00:00",3,131,10.3,1,3,8,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-12 12:00:00",6,246,12.5,4,2,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-12 12:00:00",9,151,14.2,4,1,3,1.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-12 12:00:00",11,341,31.3,50,1,4,1.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-19 12:00:00",0.1,179,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-19 12:00:00",3,150,11.8,3,1,7,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-19 12:00:00",6,177.4,12.9,2,0,4,1.5,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-05-19 12:00:00",9,191,16.8,6,5,5,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-19 12:00:00",11,290.9,23.7,72,0,4,1.7,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-05-26 12:00:00",0.1,200.9,14.5,3,1,9,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-26 12:00:00",3,139.5,13,2,1,7,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-26 12:00:00",6,147.6,13.7,3,2,10,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-26 12:00:00",9,299.4,29.7,78,2,3,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-26 12:00:00",11,652,44.5,300,4,5,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-29 12:00:00",0.1,309.5,16.8,1,0,6,1.5,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-05-29 12:00:00",3,152,13.2,1,1,6,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-29 12:00:00",6,155.3,16.9,3,2,5,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-29 12:00:00",9,349.8,37.8,6,2,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-29 12:00:00",11,485,31.7,236,0,4,1.3,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-05-31 12:00:00",0.1,333,12.7,3,5,5,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-31 12:00:00",3,158,16.7,2,1,17,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-31 12:00:00",6,170.9,18.2,3,1,7,1.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-31 12:00:00",9,338.4,36.6,7,3,5,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-05-31 12:00:00",11,683,33.6,415,4,7,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-02 12:00:00",0.1,184.1,11.5,7,1,5,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-02 12:00:00",3,131.1,12.5,8,4,7,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-02 12:00:00",6,161.3,15.5,6,2,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-02 12:00:00",9,542,53,16,6,7,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-02 12:00:00",11,671.3,47,229,3,5,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-08 00:00:00",0.1,157,12.9,6,5,9,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-08 00:00:00",7,179,16.8,4,4,5,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-08 00:00:00",10,486.2,38,89,4,4,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-08 12:00:00",0.1,160,10.7,16,4,9,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-08 12:00:00",3,161,14.1,5,4,6,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-08 12:00:00",7,166.1,18.3,5,4,7,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-08 12:00:00",9,370,36.1,6,1,3,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-08 12:00:00",10,591,34.9,212,4,4,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-16 12:00:00",0.1,285,10.3,NA,NA,NA,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-16 12:00:00",3,135.6,9.6,9,2,9,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-16 12:00:00",6,141.6,10.6,6,3,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-16 12:00:00",9,740.7,68.8,10,4,9,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-16 12:00:00",11,786.1,34.8,344,0,4,1.8,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-06-23 12:00:00",0.1,158,12.5,3,3,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-23 12:00:00",3,138,11.2,2,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-23 12:00:00",6,157.1,16.4,8,0,9,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-06-23 12:00:00",9,381.7,32,3,0,2,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-06-23 12:00:00",11,897.5,37.4,319,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-26 12:00:00",0.1,252.3,11,6,2,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-26 12:00:00",3,169.1,8.6,4,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-26 12:00:00",6,166.7,13.6,2,1,7,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-26 12:00:00",9,441,38,4,1,5,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-26 12:00:00",11,852,44.9,164,0,3,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-06-28 12:00:00",0.1,184,11.8,3,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-28 12:00:00",3,153,12,6,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-28 12:00:00",6,166.1,16.7,1,0,6,1.5,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-06-28 12:00:00",9,664.2,54,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-28 12:00:00",11,860,38.8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-30 12:00:00",0.1,154,11.8,3,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-30 12:00:00",3,198.6,13.8,5,3,8,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-30 12:00:00",6,179.9,16.7,2,1,0,NA,NA,NA,NA,0,0,0,0,3,0,NA,NA,NA
"BVR",50,"2016-06-30 12:00:00",9,971.5,78.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-06-30 12:00:00",11,1028.3,41,467,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-07 12:00:00",0.1,192.8,8.8,5,0,5,1.8,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-07-07 12:00:00",3,188.7,10.1,9,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-07 12:00:00",6,188.9,14.5,12,2,8,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-07 12:00:00",9,548.6,53,20,3,1,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-07 12:00:00",11,857,34.2,440,1,3,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-14 12:00:00",0.1,189.9,13.1,2,2,9,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-14 12:00:00",3,189,11.9,1,2,8,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-14 12:00:00",6,209.5,20,5,6,6,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-14 12:00:00",9,458,40.4,7,2,2,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-14 12:00:00",11,950.8,29.2,393,2,4,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-21 12:00:00",0.1,215,11.5,4,4,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-21 12:00:00",3,204,18.9,26,2,9,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-21 12:00:00",6,215,18.5,7,4,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-21 12:00:00",9,531.9,39.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-21 12:00:00",11,920.3,28.4,510,3,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-24 12:00:00",0.1,392,14.6,15,2,10,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-24 12:00:00",3,200,12.7,6,2,9,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-24 12:00:00",6,229,20.3,5,3,4,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-24 12:00:00",9,452.7,34.2,7,3,6,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-24 12:00:00",11,973.9,27.6,597,1,7,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-28 12:00:00",0.1,204,13.8,3,0,8,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-07-28 12:00:00",3,180,13.1,2,1,6,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-28 12:00:00",6,220.5,18.4,1,2,2,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-28 12:00:00",9,396.4,33.1,20,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-07-28 12:00:00",11,852.5,29,446,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-04 00:00:00",0.1,296.3,17.7,9,2,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-04 00:00:00",3,358.7,26.9,4,1,7,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-04 00:00:00",6,484.2,38.7,4,1,3,1.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-04 00:00:00",9,551.3,38.9,134,1,1,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-04 00:00:00",11,1370,33.1,1020,7,16,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-04 12:00:00",0.1,303.7,17.7,1,1,2,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-04 12:00:00",3,282,19.7,14,7,11,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-04 12:00:00",6,198.6,15.5,12,3,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-04 12:00:00",9,589,33.8,142,2,6,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-04 12:00:00",11,1160,32.4,773,2,8,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-11 12:00:00",0.1,196,10.6,4,3,8,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-11 12:00:00",3,209.7,13.7,5,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-11 12:00:00",6,248.6,24.5,6,3,8,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-11 12:00:00",9,494.4,26.2,182,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-11 12:00:00",11,1370,27.1,1150,0,7,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"BVR",50,"2016-08-18 12:00:00",0.1,235,12.9,15,4,10,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-18 12:00:00",3,204,13.2,7,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-18 12:00:00",6,241.3,20.4,9,2,10,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-18 12:00:00",9,472.4,33.8,28,3,4,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-18 12:00:00",11,1190,31.5,690,2,5,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-23 12:00:00",0.1,252,15.3,3,1,11,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-23 12:00:00",3,215,17.1,5,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-23 12:00:00",6,195,15.6,8,5,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-23 12:00:00",9,498.7,31.3,10,5,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-08-23 12:00:00",11,1449.4,27.1,1010,3,6,3.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-06 12:00:00",0.1,253.4,18.8,5,2,9,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-06 12:00:00",3,248,17.8,6,2,8,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-06 12:00:00",6,310,25.4,4,1,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-06 12:00:00",9,315.1,23.5,6,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-06 12:00:00",11,1320,22.5,946,2,12,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-16 12:00:00",0.1,251,15.6,3,1,9,4.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-16 12:00:00",3,248.1,12.1,6,3,13,6.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-16 12:00:00",6,264.1,21.4,8,1,9,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-16 12:00:00",9,383.6,18,149,7,18,3.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-16 12:00:00",11,1550,16.6,1580,1,10,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-27 12:00:00",0.1,264,18.4,26,4,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-27 12:00:00",3,262,18.1,14,5,9,3.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-27 12:00:00",6,332.7,29.7,24,5,6,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-27 12:00:00",9,386.8,17.1,100,2,7,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-09-27 12:00:00",11,1170,17.2,1170,4,11,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-10-11 12:00:00",0.1,211.5,12.6,7,2,7,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-10-11 12:00:00",3,194,12.2,3,3,4,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-10-11 12:00:00",6,205.9,12.8,4,3,7,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-10-11 12:00:00",9,249.3,19.7,36,5,2,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-10-11 12:00:00",11,1180,19.1,961,5,10,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-10-25 12:00:00",0.1,230.9,17.1,4,7,3,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-10-25 12:00:00",3,208,9.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-10-25 12:00:00",6,241.3,19,6,6,4,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-10-25 12:00:00",9,293.2,16.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-10-25 12:00:00",11,1510.6,25.4,1350,3,9,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-11-11 12:00:00",0.1,301,13.3,63,5,4,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-11-11 12:00:00",3,258.9,10.6,68,5,6,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-11-11 12:00:00",6,275.8,17.3,71,4,4,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-11-11 12:00:00",9,331.5,27,70,4,8,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2016-11-11 12:00:00",11,259,15.5,75,4,6,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-03-17 12:00:00",0.1,163,12.3,10,4,7,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-03-17 12:00:00",3,129,13.3,16,4,6,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-03-17 12:00:00",6,125,10.2,9,5,7,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-03-17 12:00:00",9,146,11.9,6,3,6,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-03-17 12:00:00",11,128,13.5,8,3,6,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-04-10 12:00:00",0.1,201,10.9,3,14,10,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-04-10 12:00:00",3,145,10.5,20,3,9,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-04-10 12:00:00",6,129,10.5,14,2,8,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-04-10 12:00:00",9,136,14.3,9,4,12,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-04-10 12:00:00",11,133,13.5,19,4,10,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-05 12:00:00",0.1,252,12.4,22,5,9,3.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-05 12:00:00",3,195.9,2.3,11,6,8,2.9,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-05 12:00:00",6,217.2,17,5,3,4,2.7,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-05 12:00:00",9,225,18.8,18,5,5,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-05 12:00:00",11,353.8,22.8,111,4,6,2.3,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-10 12:00:00",0.1,192,16.1,7,4,8,2.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-10 12:00:00",3,199,16.1,5,4,6,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-10 12:00:00",6,194,3.7,8,6,6,3,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-10 12:00:00",9,234.4,2.1,46,2,5,2.4,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-10 12:00:00",11,327,21.1,131,5,3,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-18 12:00:00",0.1,213,18.6,5,4,6,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-18 12:00:00",3,200,19.2,6,4,7,3.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-18 12:00:00",6,199,13.5,9,4,6,2.4,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-18 12:00:00",9,605,23.5,360,3,5,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-18 12:00:00",11,872.3,16.2,463,3,3,2.2,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-25 12:00:00",0.1,249.8,26.9,11,5,7,2.9,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-25 12:00:00",3,224,13.9,8,1,9,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-25 12:00:00",6,173,18,10,4,3,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-25 12:00:00",9,338,24.2,91,4,7,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-25 12:00:00",11,830.8,26.9,562,0,5,2.4,NA,NA,NA,6,6,0,3,0,0,NA,NA,NA
"BVR",50,"2017-05-30 12:00:00",0.1,407.7,22,7,5,7,3.6,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-30 12:00:00",3,229.9,12.8,8,4,8,2.8,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-30 12:00:00",6,163,15.7,6,3,6,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-30 12:00:00",9,441,21.6,181,2,2,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-05-30 12:00:00",11,638,25.1,410,3,5,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-06-01 12:00:00",0.1,232.5,1.5,8,4,9,2.9,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-06-01 12:00:00",3,179,18.2,5,5,5,2.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-06-01 12:00:00",6,190,13.8,6,1,3,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-06-01 12:00:00",9,705.6,28.6,346,3,4,NA,NA,NA,NA,6,6,0,0,0,0,NA,NA,NA
"BVR",50,"2017-06-01 12:00:00",11,763,23.6,611,3,6,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-06-08 12:00:00",0.1,227,18.2,8,2,7,3.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BVR",50,"2017-06-08 12:00:00",3,225,18.3,11,5,8,3.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
